Price,Adj Close,Close,High,Low,Open,Volume
2014-08-20,22.299673080444336,25.142499923706055,25.272499084472656,24.987499237060547,25.110000610351562,210796000
2014-08-21,22.301891326904297,25.145000457763672,25.235000610351562,25.02750015258789,25.142499923706055,133912000
2014-08-22,22.465980529785156,25.329999923706055,25.36750030517578,25.047500610351562,25.072500228881836,176736000
2014-08-25,22.51475715637207,25.385000228881836,25.542499542236328,25.31999969482422,25.447500228881836,161080000
2014-08-26,22.37062644958496,25.22249984741211,25.375,25.21500015258789,25.354999542236328,132608000
2014-08-27,22.645578384399414,25.532499313354492,25.642499923706055,25.174999237060547,25.2549991607666,209476000
2014-08-28,22.672183990478516,25.5625,25.69499969482422,25.389999389648438,25.397499084472656,273840000
2014-08-29,22.727622985839844,25.625,25.725000381469727,25.549999237060547,25.71500015258789,178380000
2014-09-02,22.90500259399414,25.825000762939453,25.934999465942383,25.68000030517578,25.764999389648438,214256000
2014-09-03,21.938249588012695,24.735000610351562,25.799999237060547,24.645000457763672,25.774999618530273,501684000
2014-09-04,21.756431579589844,24.530000686645508,25.022499084472656,24.447500228881836,24.712499618530273,342872000
2014-09-05,21.944900512695312,24.74250030517578,24.84749984741211,24.577499389648438,24.700000762939453,233828000
2014-09-08,21.809642791748047,24.59000015258789,24.827499389648438,24.512500762939453,24.825000762939453,185426800
2014-09-09,21.72760581970215,24.497499465942383,25.770000457763672,24.03499984741211,24.770000457763672,759385200
2014-09-10,22.39501953125,25.25,25.27750015258789,24.440000534057617,24.502500534057617,403478400
2014-09-11,22.490360260009766,25.357500076293945,25.360000610351562,24.905000686645508,25.102500915527344,249412400
2014-09-12,22.54136085510254,25.415000915527344,25.547500610351562,25.270000457763672,25.302499771118164,250504400
2014-09-15,22.534711837768555,25.407499313354492,25.762500762939453,25.360000610351562,25.702499389648438,245266000
2014-09-16,22.363975524902344,25.21500015258789,25.315000534057617,24.72249984741211,24.950000762939453,267632400
2014-09-17,22.523624420166016,25.395000457763672,25.450000762939453,25.147499084472656,25.3174991607666,243706000
2014-09-18,22.570186614990234,25.447500228881836,25.587499618530273,25.389999389648438,25.482500076293945,149197600
2014-09-19,22.38615608215332,25.239999771118164,25.587499618530273,25.125,25.572500228881836,283609600
2014-09-22,22.4083251953125,25.264999389648438,25.53499984741211,25.145000457763672,25.450000762939453,211153600
2014-09-23,22.7586612701416,25.65999984741211,25.735000610351562,25.135000228881836,25.149999618530273,253608800
2014-09-24,22.561321258544922,25.4375,25.712499618530273,25.299999237060547,25.540000915527344,240687200
2014-09-25,21.700998306274414,24.467500686645508,25.177499771118164,24.43000030517578,25.127500534057617,400368000
2014-09-26,22.33958625793457,25.1875,25.1875,24.600000381469727,24.63249969482422,249482000
2014-09-29,22.19767951965332,25.02750015258789,25.110000610351562,24.657499313354492,24.662500381469727,199065200
2014-09-30,22.33958625793457,25.1875,25.385000228881836,25.13249969482422,25.202499389648438,221056400
2014-10-01,21.991466522216797,24.795000076293945,25.172500610351562,24.674999237060547,25.147499084472656,205965200
2014-10-02,22.151111602783203,24.975000381469727,25.05500030517578,24.510000228881836,24.8174991607666,191031200
2014-10-03,22.089033126831055,24.905000686645508,25.052499771118164,24.760000228881836,24.860000610351562,173878400
2014-10-06,22.089033126831055,24.905000686645508,25.162500381469727,24.854999542236328,24.987499237060547,148204800
2014-10-07,21.896120071411133,24.6875,25.030000686645508,24.6825008392334,24.857500076293945,168376800
2014-10-08,22.35067367553711,25.200000762939453,25.27750015258789,24.577499389648438,24.690000534057617,229618800
2014-10-09,22.399452209472656,25.2549991607666,25.594999313354492,25.15250015258789,25.385000228881836,309506000
2014-10-10,22.335147857666016,25.1825008392334,25.50749969482422,25.075000762939453,25.172500610351562,265326400
2014-10-13,22.131153106689453,24.952499389648438,25.44499969482422,24.952499389648438,25.332500457763672,214333600
2014-10-14,21.896120071411133,24.6875,25.1299991607666,24.642499923706055,25.09749984741211,254754400
2014-10-15,21.627822875976562,24.385000228881836,24.787500381469727,23.795000076293945,24.49250030517578,403734400
2014-10-16,21.344005584716797,24.065000534057617,24.43000030517578,23.852500915527344,23.887500762939453,288618000
2014-10-17,21.656646728515625,24.417499542236328,24.75,24.202499389648438,24.375,272718800
2014-10-20,22.120073318481445,24.940000534057617,24.989999771118164,24.55500030517578,24.579999923706055,310069200
2014-10-21,22.720972061157227,25.61750030517578,25.7549991607666,25.3174991607666,25.7549991607666,378495600
2014-10-22,22.836265563964844,25.747499465942383,26.02750015258789,25.649999618530273,25.709999084472656,273052400
2014-10-23,23.2442569732666,26.207500457763672,26.262500762939453,25.907499313354492,26.020000457763672,284298800
2014-10-24,23.33072853088379,26.30500030517578,26.372499465942383,26.13249969482422,26.295000076293945,188215600
2014-10-27,23.30634307861328,26.27750015258789,26.3700008392334,26.174999237060547,26.212499618530273,136750800
2014-10-28,23.667766571044922,26.684999465942383,26.684999465942383,26.337499618530273,26.350000381469727,192243600
2014-10-29,23.80080795288086,26.834999084472656,26.842500686645508,26.59000015258789,26.662500381469727,210751600
2014-10-30,23.72098159790039,26.7450008392334,26.837499618530273,26.475000381469727,26.739999771118164,162619200
2014-10-31,23.94715118408203,27.0,27.010000228881836,26.802499771118164,27.002500534057617,178557200
2014-11-03,24.25757598876953,27.350000381469727,27.575000762939453,27.002500534057617,27.05500030517578,209130400
2014-11-04,24.0801944732666,27.149999618530273,27.372499465942383,26.93000030517578,27.34000015258789,166297600
2014-11-05,24.137834548950195,27.21500015258789,27.325000762939453,27.032499313354492,27.274999618530273,149743600
2014-11-06,24.206871032714844,27.174999237060547,27.197500228881836,26.950000762939453,27.149999618530273,139874000
2014-11-07,24.27591323852539,27.252500534057617,27.329999923706055,27.137500762939453,27.1875,134766000
2014-11-10,24.235820770263672,27.207500457763672,27.332500457763672,27.167499542236328,27.2549991607666,108782000
2014-11-11,24.429569244384766,27.424999237060547,27.4375,27.100000381469727,27.174999237060547,109769200
2014-11-12,24.774744033813477,27.8125,27.857500076293945,27.342500686645508,27.344999313354492,187769600
2014-11-13,25.124378204345703,28.204999923706055,28.362499237060547,27.899999618530273,27.950000762939453,238091600
2014-11-14,25.427244186401367,28.545000076293945,28.547500610351562,27.802499771118164,28.287500381469727,176254400
2014-11-17,25.384925842285156,28.497499465942383,29.31999969482422,28.325000762939453,28.5674991607666,186986800
2014-11-18,25.71451759338379,28.86750030517578,28.922500610351562,28.47249984741211,28.485000610351562,176896000
2014-11-19,25.536357879638672,28.667499542236328,28.934999465942383,28.450000762939453,28.860000610351562,167476800
2014-11-20,25.901573181152344,29.077499389648438,29.21500015258789,28.712499618530273,28.727500915527344,173582000
2014-11-21,25.93720817565918,29.11750030517578,29.392499923706055,29.00749969482422,29.377500534057617,228717200
2014-11-24,26.418230056762695,29.657499313354492,29.6924991607666,29.155000686645508,29.212499618530273,189803200
2014-11-25,26.18885612487793,29.399999618530273,29.9375,29.362499237060547,29.767499923706055,275361600
2014-11-26,26.500627517700195,29.75,29.774999618530273,29.457500457763672,29.485000610351562,163073200
2014-11-28,26.485036849975586,29.732500076293945,29.850000381469727,29.512500762939453,29.8174991607666,99257600
2014-12-01,25.625436782836914,28.767499923706055,29.8125,27.8174991607666,29.702499389648438,335256000
2014-12-02,25.527446746826172,28.657499313354492,28.9375,28.1875,28.375,237395600
2014-12-03,25.816951751708984,28.982500076293945,29.087499618530273,28.77750015258789,28.9375,172253600
2014-12-04,25.718969345092773,28.872499465942383,29.299999237060547,28.822500228881836,28.9424991607666,168178000
2014-12-05,25.60984992980957,28.75,29.020000457763672,28.65999984741211,28.997499465942383,153275600
2014-12-08,25.030841827392578,28.100000381469727,28.662500381469727,27.905000686645508,28.524999618530273,230659600
2014-12-09,25.413875579833984,28.530000686645508,28.575000762939453,27.337499618530273,27.547500610351562,240832000
2014-12-10,24.930627822875977,27.987499237060547,28.712499618530273,27.885000228881836,28.602500915527344,178261200
2014-12-11,24.857145309448242,27.905000686645508,28.450000762939453,27.834999084472656,28.065000534057617,165606800
2014-12-12,24.43625259399414,27.4325008392334,27.967500686645508,27.395000457763672,27.614999771118164,224112400
2014-12-15,24.102210998535156,27.0575008392334,27.899999618530273,26.587499618530273,27.674999237060547,268872400
2014-12-16,23.772624969482422,26.6875,27.540000915527344,26.565000534057617,26.592500686645508,243162800
2014-12-17,24.3649845123291,27.352500915527344,27.459999084472656,26.704999923706055,26.780000686645508,213647200
2014-12-18,25.086523056030273,28.162500381469727,28.162500381469727,27.665000915527344,27.967500686645508,236024800
2014-12-19,24.892770767211914,27.94499969482422,28.309999465942383,27.915000915527344,28.065000534057617,353719200
2014-12-22,25.151094436645508,28.235000610351562,28.372499465942383,27.99250030517578,28.040000915527344,180670000
2014-12-23,25.0620174407959,28.135000228881836,28.332500457763672,28.114999771118164,28.3075008392334,104113600
2014-12-24,24.94399642944336,28.002500534057617,28.177499771118164,28.002500534057617,28.145000457763672,57918400
2014-12-26,25.384925842285156,28.497499465942383,28.6299991607666,28.002500534057617,28.024999618530273,134884000
2014-12-29,25.367116928100586,28.477500915527344,28.6924991607666,28.424999237060547,28.447500228881836,110395600
2014-12-30,25.05756950378418,28.1299991607666,28.479999542236328,28.02750015258789,28.40999984741211,119526000
2014-12-31,24.580997467041016,27.594999313354492,28.282499313354492,27.552499771118164,28.204999923706055,165613600
2015-01-02,24.3471736907959,27.332500457763672,27.860000610351562,26.837499618530273,27.84749984741211,212818400
2015-01-05,23.661272048950195,26.5625,27.162500381469727,26.352500915527344,27.072500228881836,257142000
2015-01-06,23.66350555419922,26.565000534057617,26.857500076293945,26.157499313354492,26.635000228881836,263188400
2015-01-07,23.99531364440918,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600
2015-01-08,24.917264938354492,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000
2015-01-09,24.94399642944336,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000
2015-01-12,24.32935905456543,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200
2015-01-13,24.545368194580078,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-14,24.451839447021484,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400
2015-01-15,23.788206100463867,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000
2015-01-16,23.603370666503906,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-20,24.211332321166992,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-21,24.396169662475586,27.387500762939453,27.764999389648438,27.0674991607666,27.237499237060547,194303600
2015-01-22,25.030841827392578,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-23,25.16000747680664,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-26,25.186725616455078,28.274999618530273,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-27,24.30486297607422,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-28,25.678878784179688,28.827499389648438,29.530000686645508,28.827499389648438,29.407499313354492,585908400
2015-01-29,26.478349685668945,29.725000381469727,29.797500610351562,28.889999389648438,29.079999923706055,337745600
2015-01-30,26.090864181518555,29.290000915527344,30.0,29.212499618530273,29.600000381469727,334982000
2015-02-02,26.418230056762695,29.657499313354492,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-03,26.422687530517578,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-04,26.625335693359375,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800
2015-02-05,26.815372467041016,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800
